LR,Sparsity,SmallGrad,MetricQ,AutoCorr,NormSPS,CPBD,DarkChannel,Saturation,Contrast,SimpleRinging,PyrRing,PercRing,HumanBT
0.61239,0.027739,0.00030387,-7.1419,3.3393,0.47504,-0.63244,0.65868,0.0014111,26257,0.24306,5.1189E-006,0.81818,-1.0045
0.58991,0.030716,0.00092867,-8.5148,3.803,0.47736,-0.62294,0.63177,0.0024009,32683,0.27771,0.000018207,1.0227,1.2488
0.61397,0.028709,0.00078248,-6.5245,3.4151,0.48368,-0.67433,0.65859,0.0012046,26813,0.20808,0.000024088,5.4545,-0.1039
0.5661,0.03563,0.0011089,-9.6975,3.4265,0.51405,-0.56686,0.60419,0.0033917,35311,0.16191,0.000058995,0.70455,0.45285
0.50242,0.038898,0.0007974,-9.512,5.6518,0.60921,-0.35983,0.53153,0.0021444,28246,0.12526,0.0036639,2.2045,1.2309
0.55265,0.035452,0.0011391,-9.9223,3.945,0.51289,-0.51316,0.58828,0.0044463,35747,0.13208,0.00008632,0.97727,0.81092
0.62748,0.016359,0.00084749,-7.6735,7.5836,0.55337,-0.28304,0.67812,0.065291,14993,0,0,0,NaN
0.61944,0.023424,0.00091487,-9.376,4.1439,0.51305,-0.37344,0.66152,0.076619,23287,0.017401,0.000049699,5.1852,-0.54601
0.61356,0.025162,0.00090649,-11.212,3.3263,0.44679,-0.36055,0.65406,0.081354,35987,-0.024468,0.00012772,8.3333,0.69766
0.61107,0.025097,0.00091437,-11.088,3.3333,0.45499,-0.35246,0.65051,0.085203,34011,-0.0074153,0.00012315,7.963,0.36385
0.5907,0.028085,0.00084649,-12.494,4.0545,0.46983,-0.308,0.62274,0.11905,36641,-0.011029,0.00023108,7.4815,0.68459
0.5929,0.029188,0.00077022,-12.514,4.0142,0.48043,-0.25203,0.62442,0.11309,36230,0.021336,0.00031539,9.2963,-0.19111
0.58438,0.034813,0.00080898,-11.008,3.2475,0.58884,-0.65476,0.61909,0.098171,25344,0.21569,0.00012541,6.4074,0.56558
0.61387,0.02426,0.0009297,-10.604,3.266,0.46703,-0.36724,0.6549,0.080838,30595,0.0050596,0.00011024,8,0.038109
0.61465,0.0244,0.00089264,-10.203,3.3975,0.46313,-0.35434,0.65492,0.080827,30883,-0.050007,0.0001329,7.7407,0.35813
0.59016,0.027273,0.00089011,-12.262,4.2891,0.48888,-0.28362,0.62282,0.11652,31649,0.012288,0.00016639,4.7778,-0.95392
0.60297,0.024572,0.00088563,-10.665,3.7802,0.45661,-0.31729,0.64297,0.08318,31673,-0.044653,0.000063689,9.2593,-0.23566
0.60091,0.025573,0.00088934,-12.089,3.6708,0.45928,-0.2743,0.63806,0.097957,34224,-0.04219,0.00011205,4.8889,0.60291
0.61027,0.025908,0.00087132,-11.965,3.3189,0.41873,-0.33003,0.64872,0.085129,44839,-0.080685,0.00019411,9.1852,0.045798
0.55048,0.040002,0.00083068,-22.502,4.7087,0.43867,-0.16045,0.56752,0.18662,74908,-0.13016,0.0033512,5.1481,-1.4299
0.62492,0.027495,0.00071657,-6.3539,5.0187,0.59238,-0.65188,0.66193,0.01204,12627,0,0,0,-0.59985
0.61081,0.055727,0.00094432,-9.869,3.9729,0.57823,-0.37015,0.63454,0.043503,42302,-0.13377,0.0031379,0,NaN
0.6185,0.062935,0.00092587,-15.181,2.6771,0.55035,-0.42752,0.64333,0.044071,93982,0.031231,0.0033022,0,-0.86487
0.62825,0.037166,0.0007429,-7.5842,2.8091,0.55316,-0.66252,0.6605,0.016703,22976,0.0090586,6.2782E-006,0,0.27313
0.62184,0.051492,0.00094508,-10.773,2.4286,0.58583,-0.50495,0.64704,0.034556,40329,0.0097169,0.00031881,0,0.61586
0.60571,0.051272,0.0009483,-10.086,2.2901,0.58299,-0.48435,0.63267,0.037911,39298,-0.001185,0.00042222,0,0.4966
0.53529,0.064197,0.0012716,-8.7915,2.3382,0.67135,-0.65177,0.5588,0.063869,33529,0.15515,0.00099091,0,0.62727
0.61405,0.063467,0.00094363,-14.783,2.7403,0.57381,-0.44425,0.63828,0.046466,64036,-0.050191,0.0036073,0,-1.1147
0.59377,0.048166,0.00087715,-9.0706,2.4361,0.56922,-0.53372,0.61969,0.029879,38733,-0.084003,0.00021095,0,0.75927
0.59916,0.066512,0.00094094,-16.832,2.6638,0.55882,-0.424,0.62316,0.061684,87595,-0.073338,0.0041863,0,0.065612
0.61333,0.031929,0.00067788,-6.675,3.6778,0.56924,-0.68129,0.6437,0.013827,16019,-0.04948,0.000006303,0,-0.21675
0.62857,0.03962,0.00073003,-7.4152,2.4234,0.56347,-0.63744,0.6594,0.019044,23979,0.057064,0.000014856,0,0.023183
0.62402,0.052045,0.00060028,-10.674,2.3498,0.53595,-0.57687,0.6517,0.030694,59782,0.03418,0.00044314,0,0.76317
0.6051,0.055715,0.00090251,-15.307,2.9398,0.52809,-0.3719,0.62945,0.046331,76263,-0.053904,0.0029954,0,-0.82786
0.50021,0.032302,0.00089906,-11.26,4.913,0.52009,-0.37887,0.60838,0.16153,35445,0,0,0,-1.9983
0.49719,0.041514,0.00099392,-11.298,3.2712,0.52213,-0.57191,0.60058,0.16299,52202,0.074565,4.1489E-006,5.3529,-1.0758
0.48966,0.051435,0.0011034,-13.516,2.512,0.5253,-0.66059,0.58822,0.16555,77023,0.13323,0.000011901,0.94118,-0.87869
0.48798,0.04992,0.0010546,-12.671,2.5032,0.52346,-0.66845,0.58908,0.16735,73773,0.10849,0.000014406,2.1176,-1.2678
0.47888,0.058939,0.00090382,-15.055,2.5751,0.53235,-0.56885,0.56483,0.17416,92317,0.19187,0.000046565,1.2941,1.7827
0.47009,0.060229,0.0011464,-13.132,2.6611,0.535,-0.58043,0.54758,0.17118,90296,0.18261,0.000075227,4.0588,1.246
0.41295,0.065677,0.0013795,-16.004,2.8247,0.55821,-0.56308,0.47327,0.18812,88066,0.13463,0.00058947,2.6471,3.0823
0.49035,0.051405,0.0010816,-13.512,2.42,0.5316,-0.6723,0.58385,0.16794,70769,0.12663,0.000014543,0.47059,-0.17481
0.49615,0.049943,0.001081,-12.455,2.5957,0.53241,-0.68398,0.593,0.16335,65892,0.1182,5.3548E-006,0.35294,-1.1662
0.48585,0.049335,0.0010897,-13.402,2.7563,0.52508,-0.57589,0.58158,0.16912,69814,0.12672,0.000014934,0.52941,0.1985
0.49245,0.05394,0.0010799,-13.798,2.6897,0.52916,-0.67445,0.58948,0.1651,82858,0.18548,8.5524E-006,0.70588,-1.1288
0.48396,0.052196,0.0011496,-14,2.4744,0.5272,-0.62575,0.57887,0.16954,77240,0.13411,0.000018192,0.76471,-0.26623
0.47873,0.069554,0.001369,-16.84,3.0051,0.55283,-0.63155,0.5575,0.17128,112870,0.26691,0.000090045,1.7059,0.4946
0.47044,0.062038,0.0010376,-16.776,2.6615,0.53218,-0.5217,0.54901,0.17832,101230,0.13405,0.000076179,0.35294,1.1525
0.6556,0.010834,0.00038904,-4.7382,5.415,0.6055,-0.27164,0.69449,0.0023343,4697,0,0,0,-1.8537
0.52949,0.040932,0.00069742,-22.975,5.7584,0.50694,-0.068731,0.54635,0.072494,76728,-0.3128,0.024122,6,-2.8752
0.59562,0.024289,0.00077792,-10.538,4.9239,0.50898,-0.18163,0.62279,0.0125,26971,-0.17616,0.0016475,7,-0.97958
0.6132,0.019055,0.0008858,-7.9921,3.4598,0.5302,-0.25759,0.64432,0.0058787,14424,-0.10042,0.00018465,3.2941,0.97294
0.60029,0.020995,0.00085818,-9.061,4.0862,0.52861,-0.21292,0.62991,0.011336,17717,-0.093101,0.00022395,4.5882,1.8334
0.58483,0.024322,0.00059332,-10.413,4.3077,0.51612,-0.15359,0.60921,0.016234,23673,-0.23357,0.0013261,5.4706,-0.57702
0.59464,0.025758,0.0010256,-8.4231,2.7911,0.63059,-0.66304,0.62702,0.0096926,13577,0.22403,0.00015716,2.0588,-0.39369
0.62742,0.017646,0.00088369,-7.3706,3.6585,0.53006,-0.3066,0.66018,0.0046778,12886,-0.047153,0.000095651,4.1176,0.16971
0.62198,0.017725,0.00089619,-7.3268,3.6222,0.53736,-0.28649,0.65394,0.0046991,12224,-0.10911,0.00011827,3.9412,0.51806
0.60234,0.021414,0.00085502,-9.2714,4.0441,0.53141,-0.18005,0.63067,0.013532,17969,-0.14395,0.00027745,2.2941,0.44454
0.62138,0.018903,0.00085329,-8.2391,4.1464,0.50785,-0.23548,0.65153,0.0056917,16222,-0.21047,0.0002403,6.8235,0.50533
0.60085,0.021104,0.00078009,-9.2097,4.1157,0.51959,-0.18354,0.6302,0.01035,18578,-0.13051,0.0003587,2.3529,1.3065
0.61447,0.020132,0.00083714,-8.8219,3.9863,0.4901,-0.24564,0.6452,0.0052991,20142,-0.15947,0.0002971,3.8824,1.6403
0.56755,0.028237,0.00043739,-13.172,4.6935,0.50728,-0.12021,0.58902,0.02953,35315,-0.14392,0.0027641,3.8824,-0.7116
0.56308,0.062193,0.0012121,-34.215,3.8414,0.63008,-0.38072,0.58697,0.0069103,26231,0,0,0,-0.28157
0.56146,0.069137,0.0012597,-39.756,3.4311,0.60765,-0.43613,0.58514,0.010465,33571,0.026828,1.6125E-006,0.96552,-0.93198
0.5464,0.096251,0.0014193,-53.433,2.6744,0.57734,-0.55041,0.56621,0.037301,68081,0.1114,0.000022602,1.4483,0.28826
0.55724,0.078488,0.0012619,-47.273,2.5733,0.57704,-0.5391,0.58112,0.017169,47549,0.04022,2.6818E-006,0.58621,-0.76362
0.52545,0.10061,0.0015991,-53.995,3.0552,0.58654,-0.45476,0.54472,0.051546,68902,0.099044,0.000064745,0.7931,0.57263
0.51823,0.10731,0.0016613,-52.201,3.0905,0.58909,-0.45271,0.53371,0.060096,74308,0.12613,0.0001619,3.069,1.7321
0.50981,0.10073,0.0021735,-45.019,2.5106,0.63836,-0.68647,0.5284,0.041157,48341,0.10387,0.000031249,0.65517,1.2448
0.55186,0.090903,0.0015584,-45.763,2.968,0.58863,-0.49335,0.57259,0.03819,57269,0.073336,0.000055615,1.1724,0.62394
0.55658,0.074919,0.0012645,-44.574,2.7274,0.58684,-0.51833,0.5803,0.014782,42013,0.037895,8.6978E-007,0.41379,-1.1006
0.54184,0.085948,0.0013344,-47.654,3.0583,0.59298,-0.46761,0.56211,0.036365,51864,0.079494,0.000018448,0.72414,0.47361
0.55561,0.087697,0.0012811,-52.758,2.457,0.57151,-0.56751,0.57847,0.023713,62795,0.086384,0.000006143,0.72414,-0.82689
0.55311,0.079934,0.0012249,-45.845,2.5983,0.58108,-0.51497,0.57596,0.021195,47428,0.054001,2.0666E-006,0.37931,-0.21697
0.54598,0.10547,0.0014675,-58.015,2.446,0.56605,-0.53657,0.5674,0.048271,88641,0.14943,0.000044251,1.4483,-0.74871
0.53484,0.093983,0.0015944,-50.404,3.5335,0.59552,-0.36731,0.55352,0.056092,60070,0.050211,0.00013365,0.7931,-0.065051
0.70856,0.01425,0.00049857,-8.2139,12.415,0.64895,-0.10618,0.74791,0.044622,4571.7,0,0,0,-4.2615
0.69635,0.023565,0.00086717,-12.714,7.3799,0.58396,-0.15041,0.7229,0.053064,8394.5,-0.037391,0.0002455,7.8101,-1.9513
0.69093,0.024074,0.00085085,-14.102,6.1912,0.5387,-0.1359,0.71778,0.056379,10320,-0.058887,0.00030432,2.2785,2.2656
0.68755,0.025259,0.00068491,-15.328,5.8878,0.48973,-0.16881,0.71071,0.058595,13378,-0.075216,0.00057097,3.6076,1.5771
0.6842,0.024837,0.00075251,-14.701,6.6247,0.51413,-0.17318,0.70648,0.05766,11754,-0.14896,0.0005217,3.9114,-1.0608
0.68947,0.026248,0.00079131,-14.213,7.6122,0.59244,-0.10362,0.70897,0.051208,9116.6,-0.11526,0.0005935,8.9114,-0.98558
0.66697,0.030959,0.00093312,-12.15,4.8615,0.67335,-0.4536,0.69792,0.051259,7913.1,0.24211,0.00045194,4.038,-2.4611
0.69876,0.022742,0.00076814,-13.579,5.6328,0.5009,-0.1961,0.72516,0.051144,10783,-0.081339,0.00041512,3.3544,2.0881
0.69312,0.024144,0.00070378,-14.327,5.6352,0.50009,-0.1728,0.71702,0.054427,11787,-0.13836,0.00048406,2.9241,2.089
0.68938,0.0254,0.00084913,-13.699,7.4613,0.60517,-0.11788,0.70938,0.055012,8691.8,0.0020411,0.0004579,5.3797,-2.1276
0.69503,0.023485,0.00080504,-14.067,6.1985,0.50123,-0.18172,0.72038,0.050075,11211,-0.17944,0.00046802,7.9873,-0.32126
0.68988,0.02339,0.00077258,-14.199,5.803,0.49898,-0.17235,0.71394,0.055975,11481,-0.13432,0.00041931,3.8861,1.9761
0.69681,0.02255,0.00078313,-13.988,5.4865,0.48982,-0.20019,0.72277,0.051417,11408,-0.11569,0.00043012,3.8101,2.0887
0.67681,0.027777,0.00068491,-16.967,7.0424,0.5007,-0.14879,0.69673,0.061299,15172,-0.17345,0.00077408,2.1266,1.0846
0.56507,0.01979,0.000814,-7.0684,6.3749,0.71352,-0.34549,0.64397,0.18827,4839.6,0,0,0,-2.0474
0.55505,0.027492,0.00080388,-10.112,3.7414,0.62747,-0.40139,0.61847,0.19938,9154.2,0.031598,0.000094847,14.44,0.51908
0.54335,0.034314,0.00077078,-15.162,4.5575,0.57142,-0.32987,0.5953,0.22338,17357,-0.0426,0.00056555,7.34,-0.95576
0.55556,0.027042,0.00075796,-10.317,3.6769,0.61273,-0.39137,0.6186,0.20041,9633.3,0.0062622,0.000072965,7.68,0.6643
0.54392,0.030245,0.00082227,-11.428,4.2091,0.62307,-0.37131,0.60118,0.21072,10921,0.017695,0.00019175,8.92,1.1306
0.54967,0.030086,0.00083266,-11.529,4.2102,0.63751,-0.30576,0.60721,0.20872,10104,0.0054004,0.00023609,14.76,-1.1908
0.50886,0.048104,0.0015038,-9.8511,2.8749,0.74133,-0.68982,0.55089,0.22384,10634,0.40047,0.00031652,8.84,-0.23423
0.55231,0.027709,0.00079007,-10.344,3.5521,0.60966,-0.39048,0.61477,0.19956,9946.3,0.033925,0.00011648,12.84,1.101
0.55495,0.026694,0.00076667,-10.179,3.7294,0.61444,-0.37238,0.61887,0.19986,9292.1,0.029243,0.00007683,8.62,0.3607
0.54959,0.029819,0.00082437,-11.17,4.2122,0.6482,-0.31572,0.60618,0.20813,9552.5,0.015368,0.00025556,13.12,-1.119
0.55118,0.026086,0.0006329,-10.501,3.8667,0.60186,-0.36728,0.6196,0.2001,9875.2,0.06176,0.000063826,5.14,-0.3556
0.54151,0.028896,0.00080204,-11.927,4.2208,0.59527,-0.32877,0.60184,0.2121,11639,-0.040676,0.00019743,6.44,1.7663
0.55061,0.027809,0.00077431,-11.139,3.8949,0.5918,-0.34888,0.61189,0.20306,10969,0.064834,0.00012812,13.08,0.91289
0.55877,0.025041,0.00067046,-8.6955,4.8727,0.6748,-0.41768,0.62491,0.19833,6838.3,0.088159,0.000025831,11.78,-0.55206
0.70569,0.030302,0.00093541,-6.5306,4.5824,0.83789,-0.46755,0.72722,0,7210.5,0,0,0,-0.7249
0.68346,0.029726,0.0010426,-6.252,4.1531,0.81823,-0.47278,0.70198,0,7459.6,-0.098812,6.6361E-007,0.91176,-1.0653
0.49828,0.098129,0.0020505,-32.7,4.9466,0.70708,-0.18397,0.50389,0.0055442,35638,-0.2585,0.038425,9.4706,0.8416
0.54471,0.074885,0.0018557,-20.108,4.2803,0.75919,-0.26847,0.55418,0.00028057,17173,-0.11817,0.0034567,8.2941,0.90529
0.48697,0.089356,0.0019219,-30.769,5.987,0.70884,-0.18992,0.49312,0.0043313,30655,-0.30619,0.028596,14.088,0.22555
0.50939,0.075792,0.0018583,-21.51,4.858,0.74461,-0.23134,0.51866,0.0001812,19177,-0.2431,0.011352,12.088,-0.056217
0.66296,0.047685,0.0014913,-10.426,2.1973,0.81861,-0.71197,0.68349,0,8479.2,0.11809,2.9307E-006,0.88235,-0.80476
0.53541,0.072279,0.0017622,-18.791,4.8383,0.76692,-0.25912,0.5442,0,15759,-0.16706,0.016178,7.5,-0.36915
0.4721,0.090342,0.0016992,-36.149,4.6477,0.63928,-0.19355,0.47674,0.0065525,44759,-0.38972,0.06148,14.118,2.7017
0.47556,0.088443,0.0019666,-32.806,6.2656,0.71517,-0.13244,0.48027,0.013958,30247,-0.37062,0.06638,12.5,-1.1081
0.50172,0.0972,0.0019681,-40.486,7.1577,0.68239,-0.107,0.50675,0.015116,42129,-0.37956,0.063859,11,-0.66014
0.52661,0.056633,0.0015046,-13.518,5.2724,0.77079,-0.30288,0.53823,0,12228,-0.14394,0.0037106,4.6765,-0.35761
0.50446,0.10493,0.001879,-40.782,5.4955,0.64436,-0.19114,0.51086,0.0050064,59591,-0.3449,0.063816,13.118,0.17311
0.47693,0.092942,0.0020949,-32.465,5.4056,0.68658,-0.16891,0.48369,0.0051233,38078,-0.31529,0.038484,12.647,0.29894
0.70484,0.021735,0.00098054,-10.974,13.494,0.71341,-0.084169,0.7149,0,17010,0,0,0,NaN
0.64311,0.043716,0.00095043,-19.862,9.603,0.65052,-0.032255,0.6506,0.0094699,22213,-0.15438,0.0039762,14.529,-0.86543
0.67429,0.038075,0.00074641,-20.328,7.3701,0.57636,-0.057854,0.68305,0.00076044,23741,-0.081209,0.00085543,15.235,0.56278
0.68401,0.03409,0.00082543,-17.751,7.326,0.58614,-0.047922,0.69409,0.000236,21858,-0.063996,0.00051978,13.265,0.54472
0.67079,0.037857,0.00069366,-18.932,8.0203,0.59797,-0.052716,0.67853,0.00099269,22632,-0.10178,0.00063252,14.735,0.56119
0.68075,0.039379,0.0010065,-18.247,8.2018,0.65039,-0.024989,0.68808,0.0041468,20931,-0.16506,0.0015086,3.9706,-0.66377
0.6605,0.043809,0.0011407,-14.823,4.8495,0.71693,-0.41059,0.67068,0,19411,0.21394,0.00071513,11.5,0.40244
0.68589,0.03265,0.00083002,-17.37,6.8338,0.57411,-0.077009,0.6956,0.000003746,21503,-0.084148,0.0004207,14.294,0.26599
0.65869,0.041891,0.0008639,-22.241,8.0259,0.56859,-0.036171,0.66543,0.004866,26020,-0.082709,0.0012007,14.353,0.51741
0.66528,0.038102,0.00096173,-18.545,8.5888,0.67119,-0.033676,0.67279,0.0069563,20144,-0.033767,0.00062294,14.088,-0.76702
0.66354,0.038176,0.00079991,-20.433,7.5152,0.56258,-0.034861,0.67213,0.0019891,24679,-0.20872,0.00081743,4.5588,-0.27766
0.67684,0.033831,0.0008063,-17.956,7.3002,0.58059,-0.048574,0.68559,0.00026597,21713,-0.062016,0.00041992,14.265,-0.025343
0.69058,0.031444,0.00080351,-17.204,7.376,0.57359,-0.052881,0.70121,0,21286,-0.076111,0.00040691,12.853,-0.26196
0.65392,0.044454,0.00090634,-23.568,8.5255,0.59022,-0.03488,0.66007,0.0074508,26208,-0.043304,0.0014426,13.265,0.0066631
0.66722,0.03125,0.0011324,-7.0616,5.4235,0.81443,-0.30634,0.68679,0,4684.2,0,0,0,-1.6331
0.55167,0.1008,0.002281,-31.245,5.0523,0.71761,-0.14289,0.55808,0.039781,24768,-0.14143,0.014451,4.7907,-1.7046
0.57472,0.08004,0.0019928,-23.408,4.5817,0.71786,-0.13639,0.58435,0.014744,16716,-0.10704,0.0076713,4.3953,0.69922
0.58311,0.065101,0.0014154,-20.107,3.9571,0.68143,-0.19778,0.59477,0.0015327,14308,-0.17601,0.0023144,3.2093,2.3436
0.57199,0.078819,0.0018729,-24.224,4.4059,0.70457,-0.16358,0.58067,0.022311,17457,-0.074851,0.0023543,3.7907,0.42111
0.58346,0.062047,0.0016666,-15.37,4.1134,0.75499,-0.1738,0.59448,0.0076633,9653.6,-0.12504,0.00092376,1.3023,-0.05774
0.62792,0.055435,0.0018584,-8.6488,2.6004,0.80497,-0.67388,0.64603,0.00002022,6156.4,0.20832,6.8409E-006,0.60465,-2.5515
0.59354,0.060199,0.0014329,-17.798,3.9755,0.70001,-0.20443,0.60578,0.0008735,11751,-0.14319,0.0011893,3.0233,2.2413
0.58425,0.063032,0.0013665,-19.861,4.1834,0.66983,-0.1706,0.59607,0.00094629,14467,-0.20218,0.0021848,3.093,3.1059
0.58754,0.069217,0.0018736,-18.863,4.4884,0.74908,-0.13481,0.59626,0.020365,11389,-0.082245,0.0020965,3.7442,-0.8181
0.56816,0.066695,0.0014885,-20.337,4.5885,0.68423,-0.13129,0.57978,0.0033686,14993,-0.11421,0.0021211,4.0465,1.1406
0.63378,0.047434,0.0014614,-12.112,4.2545,0.75496,-0.21169,0.64829,0.00039227,7082.5,0.013875,0.000020133,2,-0.35003
0.54413,0.10912,0.0021827,-40.165,5.0577,0.65977,-0.12117,0.55079,0.03792,41296,-0.19476,0.037145,5.3953,-1.5085
0.54827,0.099935,0.0021155,-34.472,5.0187,0.67422,-0.12535,0.55439,0.047772,32441,-0.22562,0.019532,4.7674,-1.3281
0.63548,0.039164,0.00098702,-17.221,3.9826,0.60861,-0.46673,0.65357,0.063346,32039,0,0,0,-3.7588
0.62552,0.041455,0.0009594,-17.632,3.4727,0.59825,-0.51076,0.64286,0.063882,35726,-0.023111,3.9253E-006,4.1481,-3.4943
0.61369,0.070785,0.0013351,-33.994,2.0635,0.52024,-0.57523,0.62764,0.086093,131820,0.16147,0.000095084,3.4491,1.8381
0.62392,0.055391,0.0011031,-25.447,2.0493,0.54189,-0.58727,0.63978,0.073229,72285,0.10922,0.000023228,2.5648,-0.17076
0.6109,0.066683,0.0013506,-30.715,2.4288,0.54221,-0.52833,0.62488,0.093973,103870,0.080956,0.00006531,3.6713,1.7996
0.60873,0.071057,0.0013976,-32.347,2.386,0.5526,-0.51911,0.62203,0.10081,108390,0.12406,0.00020824,4.4167,0.83728
0.59013,0.074167,0.0014463,-26.752,1.9072,0.6234,-0.724,0.60447,0.087951,76155,0.1342,0.000011798,2.7361,0.9476
0.62115,0.060689,0.0012652,-26.917,2.1375,0.54176,-0.56412,0.63638,0.077769,83536,0.11408,0.000041408,2.8426,1.6378
0.62247,0.05797,0.0011452,-26.843,2.0486,0.53717,-0.61351,0.63855,0.075473,83268,0.11301,0.000022516,2.5926,0.50983
0.61658,0.061193,0.0013677,-27.16,2.4299,0.56765,-0.51821,0.63092,0.08812,76667,0.067225,0.000091002,4.1528,0.1023
0.63021,0.058481,0.0011545,-27.918,2.1992,0.52591,-0.61832,0.64627,0.073548,89903,0.1384,6.6551E-006,2.2037,-0.62532
0.6217,0.056539,0.0011444,-26.183,2.0671,0.53859,-0.59121,0.63738,0.076107,77030,0.0895,0.000022286,2.287,0.29507
0.61747,0.062281,0.0012064,-30.757,1.9302,0.51771,-0.61144,0.63306,0.076451,105730,0.095603,0.000035846,3.3102,1.9015
0.61821,0.051592,0.0011272,-22.162,2.6914,0.57284,-0.53048,0.63399,0.076814,55188,0.0088757,0.000021708,3.1111,-1.8199
0.67657,0.013834,0.00092501,-5.3963,6.0041,0.68515,-0.40317,0.71822,0,13514,0,0,0,-0.047773
0.70951,0.019417,0.00070823,-6.703,4.5913,0.66285,-0.29124,0.72476,0,12716,-0.12377,0.000066358,4.5,0.1079
0.5377,0.032889,0.00069799,-19.832,4.4572,0.45442,-0.074447,0.55566,0.0090107,52856,-0.37404,0.024545,5.9375,0.92099
0.52021,0.039648,0.0010855,-28.94,4.654,0.43803,-0.067793,0.52754,0.12373,86329,-0.49503,0.078095,2.4063,0.77581
0.56163,0.037946,0.00075638,-23.358,6.0913,0.53249,-0.03313,0.57849,0.058137,55420,-0.37738,0.032138,6.75,0.37229
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.64808,0.033322,0.00078601,-7.4887,2.629,0.72862,-0.75781,0.67316,0.00011153,18028,0.20206,0.00018623,4.4063,0.30858
0.63921,0.02174,0.00059212,-8.1626,5.1098,0.61036,-0.10657,0.66932,0.00017819,18635,-0.066045,0.00025202,5.6875,0.35987
0.52474,0.03105,0.00064191,-18.266,4.0869,0.44079,-0.075797,0.53764,0.012645,50385,-0.37195,0.027362,4.9688,0.89209
0.54016,0.036764,0.00085215,-17.846,6.0883,0.61737,-0.02959,0.55248,0.047641,33113,-0.33837,0.031262,4.2813,-1.0185
0.45599,0.045591,0.00086539,-29.697,7.2637,0.52534,-0.027457,0.46861,0.050815,64791,-0.43504,0.049427,6.5,-2.8365
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.5261,0.039604,0.00072213,-26.394,5.3156,0.44079,-0.046026,0.54013,0.035235,88373,-0.44635,0.042661,5.7188,0.34152
0.56544,0.038312,0.0007461,-21.789,5.8942,0.53038,-0.030937,0.58033,0.050301,53664,-0.40858,0.041228,5.6563,-0.17627
0.56202,0.063639,0.0014547,-17.061,5.056,0.69325,-0.24435,0.57951,0.031847,42119,0,0,0,-3.3356
0.55276,0.078726,0.0016737,-18.368,3.4197,0.6509,-0.32784,0.56855,0.036878,73096,0.12042,7.9334E-007,1.9632,-0.8575
0.54325,0.092482,0.0017398,-21.358,2.4074,0.59626,-0.3209,0.55871,0.041011,135620,0.13004,5.4763E-006,1.3681,1.7802
0.55192,0.086179,0.0017272,-19.94,2.6475,0.61983,-0.31587,0.5673,0.040373,103210,0.12274,1.7485E-006,0.90798,-1.0471
0.5318,0.10782,0.0020505,-26.595,2.8479,0.60395,-0.24062,0.54474,0.059715,177020,0.20071,9.8465E-006,1.546,1.3758
0.53443,0.10613,0.0020261,-24.247,2.8912,0.61515,-0.27447,0.54722,0.057698,157760,0.18913,0.000014314,2.2638,1.256
0.49631,0.11978,0.0030959,-21.23,2.6262,0.70301,-0.50135,0.50793,0.063244,114560,0.21059,0.000032974,1.2239,1.4558
0.55201,0.08663,0.0017541,-19.205,2.6739,0.62353,-0.31282,0.56736,0.040071,102600,0.12713,2.1122E-006,1.1043,-0.98137
0.54804,0.085624,0.0017035,-19.397,2.5668,0.61194,-0.3074,0.56376,0.039114,105300,0.14794,0.00000164,1.1227,0.67972
0.54072,0.090511,0.0018394,-21.123,3.1802,0.62965,-0.29436,0.55482,0.048875,107810,0.10272,0.000004298,1.3712,-0.047805
0.55419,0.084482,0.0016579,-19.595,2.7279,0.60581,-0.31541,0.5696,0.03781,105280,0.16746,1.9156E-006,2.227,-0.83599
0.55286,0.079027,0.0016093,-19.343,3.1711,0.62834,-0.31774,0.56926,0.037086,82828,0.12686,5.2028E-007,0.86503,-1.758
0.53028,0.11118,0.0018602,-26.464,2.3867,0.56925,-0.27145,0.54438,0.054336,233610,0.20805,0.000024949,1.8344,1.3466
0.52665,0.10668,0.0021271,-24.973,3.1388,0.62252,-0.28692,0.53937,0.062629,153060,0.15846,0.000013178,1.5706,0.96909
0.58884,0.023801,0.00060018,-8.6312,6.5869,0.56536,-0.2644,0.62089,0.016281,24237,0,0,0,-2.5401
0.58033,0.027217,0.00071092,-9.0939,4.3186,0.50926,-0.34864,0.61032,0.01743,31240,0.072661,7.0375E-006,20,-1.7914
0.5827,0.028152,0.00074112,-10.188,3.5843,0.47311,-0.34213,0.61287,0.016911,37168,0.10441,6.2441E-006,12,-1.0583
0.57998,0.028702,0.00075004,-10.335,3.6689,0.47596,-0.33146,0.60928,0.017551,38310,0.090981,0.000013629,9,-0.37121
0.54967,0.037113,0.00081612,-13.869,3.2943,0.4595,-0.3101,0.57285,0.024993,61355,0.17648,0.00015882,19,1.4705
0.55055,0.037565,0.00082686,-14.381,3.1275,0.458,-0.30833,0.57391,0.02552,63262,0.18086,0.00017175,17.5,1.6168
0.50813,0.056607,0.0015653,-11.235,2.4585,0.66723,-0.65873,0.52707,0.029284,44697,0.44011,0.00028665,11,1.5018
0.57651,0.031352,0.00076389,-11.675,3.1807,0.46555,-0.37703,0.60458,0.018697,46777,0.13633,0.000019479,20.5,1.1503
